Series Name	Series Code	Country Name	Country Code	1990 [YR1990]	1991 [YR1991]	1992 [YR1992]	1993 [YR1993]	1994 [YR1994]	1995 [YR1995]	1996 [YR1996]	1997 [YR1997]	1998 [YR1998]	1999 [YR1999]	2000 [YR2000]	2001 [YR2001]	2002 [YR2002]	2003 [YR2003]	2004 [YR2004]	2005 [YR2005]	2006 [YR2006]	2007 [YR2007]	2008 [YR2008]	2009 [YR2009]	2010 [YR2010]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]	2016 [YR2016]
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Ethiopia	ETH	..	8.515000343	8.498999596	8.56400013	8.581000328	8.600999832	8.633000374	9.80700016	11.11699963	12.58500004	7.710999966	10.89400005	9.876000404	8.944000244	8.093000412	8.335000038	7.952000141	8.032999992	7.823999882	7.452000141	7.619999886	7.893000126	9.11400032	7.230999947	7.397999763	7.909999847	8.68599987
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Euro area	EMU	..	11.23457945	11.77073697	13.0162488	14.09333651	13.88417784	14.07670686	14.01372028	13.62562117	12.73254751	11.54598659	10.00478367	10.08921651	10.23282612	10.4708356	10.11324113	9.42463995	8.452182192	8.269786369	9.687274181	10.25580817	10.42588538	11.51128378	12.10839657	11.75744885	10.9985953	10.40445737
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Europe & Central Asia	ECS	..	9.944165954	9.072581389	9.770555508	10.59930242	10.53667695	10.63971572	11.07194444	11.26046015	11.02237697	10.35185287	9.45094014	9.296228714	9.294543881	9.352872284	9.037362559	8.422290527	7.473246145	7.305525723	8.676068422	8.862438235	8.775416169	8.982283295	9.217411491	8.917123374	8.555255646	8.186772314
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Europe & Central Asia (excluding high income)	ECA	..	9.726593914	7.268766638	7.418556125	8.450604576	8.703769922	8.915582357	10.07893829	10.95441784	11.07400361	10.15620725	9.41073184	8.945827657	8.837103248	8.727165273	8.279230903	7.837367223	7.061044632	7.079577652	8.483715978	8.108228179	7.688663448	7.172084054	7.236146243	7.305020993	7.507727361	7.472113885
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	European Union	EUU	..	10.35719227	10.8120384	12.00392909	12.58183926	12.2030904	12.08575646	11.79959782	11.39964313	10.9658074	10.63848384	9.689926394	9.866241607	9.789363147	9.9348965	9.70315931	8.956380041	7.852963206	7.499457767	8.850470681	9.521626039	9.740349365	10.5135147	10.89451443	10.29411483	9.456032	8.790124348
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Faroe Islands	FRO	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Fiji	FJI	..	8.555999756	7.744999886	8.375	8.013999939	7.524000168	7.81799984	9.218000412	12.24499989	11.49300003	10.77200031	8.496999741	11.76900005	11.83300018	6.553999901	6.425000191	9.092000008	12.24400043	12.31400013	12.19099998	12.46399975	12.59399986	12.58899975	12.52400017	12.45600033	11.49800014	11.1079998
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Finland	FIN	..	5.03399992	9.645999908	14.41499996	14.86600018	15.82600021	15.18400002	15.0539999	13.38500023	12.33300018	11.86299992	10.62800026	10.03600025	9.751999855	10.4090004	8.515000343	7.962999821	7.099999905	6.597000122	7.485000134	7.574999809	7.020999908	6.993000031	7.495999813	7.929999828	8.784999847	8.541999817
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	France	FRA	..	11.60000038	12.81400013	13.35999966	14.43599987	14.25	14.99199963	14.92199993	14.69900036	14.46700001	12.81000042	11.05700016	10.34300041	9.649000168	10.39900017	9.781000137	9.623999596	8.531000137	7.928999901	9.262999535	9.539999962	9.618000031	9.842000008	10.27299976	10.03600025	9.873000145	9.623000145
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	French Polynesia	PYF	..	20.64900017	19.44300079	18.26300049	17.15500069	16.13599968	15.17399979	16.06200027	16.96100044	22.42099953	18.68700027	15.70300007	13.39000034	18.23900032	15.06400013	17.74200058	20.73500061	12.78600025	14.47200012	13.9829998	13.43599987	17.43799973	22.48600006	22.41600037	22.55400085	20.35099983	19.04000092
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Gabon	GAB	..	28.18499947	20.85300064	15.68200016	15.75500011	20.44300079	15.66399956	25.20000076	15.60900021	15.82999992	16.06500053	16.31800079	17.83600044	16.53199959	16.93199921	18.81399918	17.96899986	17.16500092	16.40099907	21.86400032	28.76799965	28.78300095	28.71500015	28.71199989	25.9279995	23.10199928	21.57099915
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	"Gambia, The"	GMB	..	38.97100067	38.875	38.88700104	38.60599899	38.83100128	38.8730011	38.90000153	39.13199997	39.1780014	39.1609993	39.1230011	38.72999954	39.01499939	38.9679985	38.63499832	38.64500046	38.67699814	38.70100021	38.67699814	38.63899994	38.22399902	38.54899979	38.50999832	38.30799866	38.27899933	38.44100189
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Georgia	GEO	..	11.24800014	11.06299973	11.26099968	11.52700043	10.93500042	10.91600037	10.81000042	13.60299969	12.18799973	10.4289999	10.64999962	10.95300007	11.54300022	11.81999969	12.69099998	11.70100021	12.50699997	16.00399971	15.22599983	14.45899963	13.14900017	13.77299976	12.28999996	10.41300011	10.25	10.03899956
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Germany	DEU	..	6.528999805	8.241000175	9.322999954	10.31999969	9.63599968	9.588999748	10.58699989	10.44099998	9.234000206	8.270000458	7.776000023	8.211999893	9.284000397	10.06900024	10.88399982	10.17099953	8.796999931	7.649000168	7.303999901	6.491000175	5.580999851	5.181000233	4.919000149	4.635000229	4.222000122	3.999000072
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Ghana	GHA	..	6.638000011	5.915999889	6.46999979	7.340000153	8.645000458	9.42800045	8.482999802	9.06499958	10.98999977	10.64999962	8.199999809	9.989999771	6.888000011	5.631000042	5.171000004	3.641000032	10.14000034	5.829999924	9.055999756	4.522999763	4.140999794	4.245999813	5.362999916	5.420000076	5.897999763	6.171999931
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Gibraltar	GIB	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Greece	GRC	..	12.78999996	12.82499981	13.58899975	13.56000042	13.70600033	15.28600025	14.7130003	16.6439991	18.13699913	16.99399948	15.83899975	15.31299973	14.44499969	15.93099976	15.4090004	13.73900032	12.89999962	11.49800014	13.27200031	16.29800034	21.45100021	28.17000008	31.3010006	30.11700058	28.8390007	28.45299911
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Greenland	GRL	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Grenada	GRD	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Guam	GUM	..	3.75	4.201000214	5.958000183	8.269000053	8.614999771	9.06099987	10.47000027	8.37899971	15.84500027	16.55900002	14.38300037	9.68999958	8.576999664	7.718999863	7.760000229	7.948999882	9.815999985	10.04699993	9.864999771	9.279999733	15.65200043	13.49699974	12.70499992	12.50300026	11.95100021	11.64000034
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Guatemala	GTM	..	4.40199995	3.394000053	3.848999977	3.803999901	3.601000071	4.532999992	3.394999981	3.302000046	2.47300005	1.809999943	1.671000004	3.999000072	4.318999767	3.953999996	3.138999939	2.285000086	3.184999943	3.569999933	3.953999996	4.318999767	6.545000076	3.619999886	2.858999968	3.289000034	3.051000118	2.983999968
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Guinea	GIN	..	7.329999924	7.348999977	7.375999928	7.381999969	7.40199995	7.421000004	7.43900013	7.451000214	7.46600008	7.468999863	7.488999844	7.506000042	7.495999813	7.515999794	7.532000065	7.535999775	7.537000179	7.565999985	7.532000065	7.527999878	7.539000034	7.537000179	7.570000172	7.544000149	7.494999886	7.428999901
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Guinea-Bissau	GNB	..	7.164000034	7.143000126	7.157999992	7.186999798	7.215000153	7.235000134	7.265999794	7.022999763	7.318999767	7.195000172	7.218999863	7.196000099	7.210999966	7.229000092	7.236000061	7.206999779	7.196000099	7.175000191	7.153999805	7.142000198	7.166999817	7.050000191	7.048999786	7.028999805	7.039000034	7.035999775
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Guyana	GUY	..	16.46699905	18.88999939	17.94400024	16.98999977	16.12700081	15.95800018	15.7840004	15.55300045	15.2489996	15.00300026	14.76500034	14.54199982	14.26900005	14.02200031	13.5340004	14.88099957	14.39299965	15.19699955	14.93500042	14.81299973	14.90299988	15.35999966	15.64999962	16.28300095	15.92500019	15.65600014
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Haiti	HTI	..	15.31200027	15.30099964	15.26599979	15.45400047	14.31799984	14.4659996	14.43400002	14.37300014	8.315999985	9.31799984	10.52299976	11.84399986	13.27700043	14.80700016	16.42099953	18.05800056	19.30800056	18.23600006	17.19300079	16.64900017	16.10000038	16.17300034	16.03899956	15.98700047	15.47900009	15.14500046
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Heavily indebted poor countries (HIPC)	HPC	..	7.891898418	7.865254362	7.943787948	7.984128001	7.795145171	7.981286969	7.930033193	8.316224698	8.421394411	7.857048556	8.457603007	8.096917367	7.869818612	7.700629762	7.721459945	7.54960598	7.775435919	7.305279541	7.437960906	7.336326768	7.319374224	7.135240386	6.973720144	7.046972545	7.213550464	7.351260162
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	High income	HIC	..	7.493590518	7.997706333	8.362234887	8.450589052	8.130587719	8.141678798	7.929611641	7.822970205	7.521987899	7.15615211	6.934553082	7.382465885	7.462383053	7.364364582	7.120640884	6.529262847	5.948675776	6.107710921	7.72632873	8.102621489	8.058106655	8.219073324	8.062824015	7.540848701	6.884741988	6.486218441
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Honduras	HND	..	6.454999924	4.46600008	4.46600008	4.201000214	4.508999825	5.999000072	4.544000149	5.477000237	4.046999931	4.111000061	4.429999828	4.690999985	6.518000126	8.482999802	6.372000217	4.453999996	4.132999897	4.383999825	4.385000229	6.447000027	6.203999996	5.431000233	5.382999897	7.53000021	12.09399986	9.711999893
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	"Hong Kong SAR, China"	HKG	..	1.580000043	1.889999986	1.932999969	1.684999943	2.943000078	2.382999897	2.065000057	3.964999914	5.252999783	4.014999866	3.829999924	5.909999847	6.230000019	5.568999767	4.414999962	3.73300004	3.377000093	2.980000019	4.329999924	3.506000042	2.792000055	2.736000061	2.948999882	2.97300005	2.944000006	3.042999983
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Hungary	HUN	..	8.727000237	8.652999878	10.30900002	9.319000244	8.68900013	8.923000336	7.824999809	8.093000412	6.205999851	5.784999847	4.875	5.079999924	5.383999825	5.84800005	7.418000221	7.910999775	7.731999874	7.998000145	9.734000206	10.65799999	10.99600029	10.62199974	10.16600037	7.922999859	7.045000076	5.289999962
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Iceland	ISL	..	2.892999887	4.919000149	5.605000019	5.546000004	4.910999775	3.476999998	3.816999912	3.809999943	2.795000076	2.621999979	2.246999979	2.641000032	4.068999767	2.849999905	2.496999979	3.052999973	2.256999969	2.595999956	5.708000183	6.743999958	6.223999977	5.703999996	5.081999779	4.762000084	4.019000053	3.84100008
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	India	IND	..	4.452000141	4.284999847	4.184000015	3.936000109	4.097000122	4.072000027	4.330999851	4.857999802	4.197999954	4.215000153	3.881999969	4.441999912	3.953999996	3.91899991	5.012000084	4.897999763	3.799000025	4.334000111	3.857000113	4.418000221	4.34499979	4.239999771	4.179999828	4.000999928	3.888999939	3.812999964
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Indonesia	IDN	..	3.040999889	2.951999903	5.092999935	9.68599987	4.218999863	5.301000118	5.504000187	6.337999821	6.801000118	6.519999981	10.29800034	10.85900021	12.56200027	12.70199966	14.11299992	13.09700012	10.91899967	9.741000175	8.517999649	8.722999573	8.857000351	6.731999874	6.369999886	6.423999786	6.670000076	6.342000008
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	"Iran, Islamic Rep."	IRN	..	19.9260006	21.76300049	22.19199944	18.53800011	18.75300026	21.51399994	21.70400047	18.24300003	18.12000084	18.06599998	18.29899979	20.02799988	18.91600037	15.83899975	18.40699959	17.1420002	15.99499989	16.94599915	17.05400085	20.8239994	18.57600021	18.34900093	15.61100006	19.40399933	19.30200005	18.89500046
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Iraq	IRQ	..	30.83300018	30.85099983	30.61300087	30.18099976	29.88299942	29.77199936	29.45700073	29.22900009	28.95299911	28.64699936	28.38599968	28.13199997	44.0909996	42.79499817	28.85000038	28.88100052	27.8560009	25.24399948	25.06999969	25.03300095	24.98900032	25.00799942	24.86800003	24.70199966	25.60099983	26.76799965
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Ireland	IRL	..	16.58300018	15.30300045	15.82800007	14.6789999	12.04800034	11.77299976	10.16399956	7.347000122	5.622000217	4.271999836	3.545000076	3.742000103	4	3.828000069	4.001999855	4.206999779	4.265999794	4.916999817	8.173000336	9.815999985	10.75300026	10.9630003	10.69900036	9.362999916	7.673999786	6.919000149
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Isle of Man	IMN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Israel	ISR	..	16.42900085	17.09600067	14.86499977	12.32999992	10.72399998	9.671999931	10.8760004	11.19400024	11.51799965	11.13799953	11.9829998	12.72000027	13.79699993	13.76099968	11.63000011	11.04500008	9.812000275	7.856999874	9.18999958	7.951000214	6.948999882	6.975999832	6.238999844	5.918000221	5.394000053	5.782000065
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Italy	ITA	..	15.80300045	13.77799988	14.74300003	15.22700024	16.01199913	16.13699913	16.31200027	16.46199989	16.18600082	14.78100014	12.95899963	12.55500031	11.90799999	10.20699978	10.04100037	8.779000282	7.843999863	8.505999565	9.234999657	9.612000465	9.557999611	11.85000038	13.09000015	13.82199955	12.74300003	12.67099953
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Jamaica	JAM	..	22.67099953	22.37700081	22.5170002	22.02899933	22.40699959	23.00399971	23.75200081	22.44300079	22.90099907	22.55400085	21.18700027	19.71999931	16.92300034	15.62800026	15.63799953	12.89099979	12.48400021	14.49400043	14.75	16.12700081	16.73699951	17.74799919	20.31200027	18.43199921	18.0739994	18.15800095
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Japan	JPN	..	2.239000082	2.279000044	2.625	2.967000008	3.265000105	3.395999908	3.479000092	4.008999825	4.505000114	4.458000183	4.723999977	5.157000065	4.967999935	4.387000084	4.203000069	3.836999893	3.773000002	3.888999939	4.822000027	4.593999863	4.140999794	3.97300005	3.670000076	3.380000114	3.112999916	2.907000065
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Jordan	JOR	..	23.91900063	30.36700058	36.78099823	33.93199921	26.97100067	25.25300026	25.28199959	23.40299988	25.2159996	21.89500046	23.44199944	24.61499977	23.30200005	17.21100044	27.06500053	26.14900017	26.92499924	25.67499924	25.18600082	22.86800003	22.09700012	21.04800034	23.30900002	21.75300026	23.77700043	23.87000084
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Kazakhstan	KAZ	..	3.604000092	14.11100006	1.309000015	8.842000008	12.95899963	15.29800034	15.28100014	15.38099957	15.83399963	14.9989996	12.18200016	11.12199974	10.38899994	9.828000069	9.345999718	8.979999542	8.430000305	7.940999985	7.546000004	6.629000187	6.201000214	6.488999844	5.867000103	5.861999989	5.793000221	6.112999916
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Kenya	KEN	..	12.24400043	12.16399956	12.12800026	10.65400028	11.11200047	11.59000015	12.08500004	12.59700012	9.100999832	9.80700016	10.55300045	11.34599972	12.18299961	12.42099953	12.65600014	12.92300034	13.19200039	13.45499992	14.63300037	14.63799953	14.54800034	14.45899963	14.40100002	14.19999981	13.53100014	13.16899967
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Kiribati	KIR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	"Korea, Dem. People�s Rep."	PRK	..	4.599999905	5.140999794	4.40500021	3.805999994	4.163000107	3.828000069	3.760999918	3.66899991	3.586999893	3.576999903	3.555000067	3.572999954	3.586999893	3.592999935	3.588999987	3.601999998	3.584000111	3.551000118	3.559999943	3.528000116	3.496999979	3.480000019	3.461999893	3.447999954	3.434999943	3.41899991
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	"Korea, Rep."	KOR	..	1.848999977	2	2.099999905	1.81099999	1.588999987	1.498999953	2.203999996	5.480999947	4.940999985	3.484999895	3.184000015	2.670000076	3.193000078	3.25999999	3.243999958	2.901000023	2.539000034	2.578000069	2.923000097	3.25999999	3.035000086	2.910000086	2.792999983	3.407000065	3.482000113	3.433000088
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Kosovo	XKX	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Kuwait	KWT	..	0.90200001	0.810000002	0.713	0.619000018	1.63499999	0.606999993	0.597000003	0.598999977	0.610000014	0.712000012	0.702000022	0.953000009	1.118000031	1.455000043	2.045000076	1.10800004	1.277999997	1.546000004	1.404999971	1.60800004	3.50999999	3.434999943	3.372999907	3.138999939	2.46600008	2.068000078
"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	Kyrgyz Republic	KGZ	..	9.661000252	9.670999527	9.697999954	9.727999687	9.75	9.753000259	9.152999878	11.02299976	8.907999992	8.451999664	8.786000252	14.24600029	11.04899979	9.258999825	9.039999962	9.024000168	9.093000412	9.237000465	9.758000374	9.928999901	9.852000237	9.475999832	9.654999733	9.531000137	9.048999786	9.142000198
